EGID;VOLUMEN
191967757;3300
191967761;2120
191969705;4540
191972575;280
210227428;60
191991492;1215
191964763;36
192007098;33
210268897;2648
109741;1740
109742;1467
109730;2272
201029605;945
109713;2203
109711;1815
109716;1468
109717;2580
109718;1395
210267348;31
109714;4079
109712;1400
109734;3175
210266764;877
210267301;110
210267277;320
109735;2464
109736;2093
109740;2386
109738;1910
109733;3996
109731;2639
109729;722
210218899;3545
2317764;869
109746;1402
109113;3423
210267158;1517
210267379;45
109434;1137
201038235;345
201038236;400
109763;3390
210267283;194
210215589;500
210267384;42
109764;2594
109766;2037
109762;1700
109761;1333
210267424;32
109760;1512
210267180;0
109759;1769
200294257;1473
109751;1273
109750;1785
109747;2086
109745;891
201038237;365
210267265;255
210267149;1835
210267268;134
210267225;226
109639;2349
210267185;392
210267340;75
210267337;300
201038238;950
210267224;230
201038239;420
210267164;1050
210267153;1270
210267452;16
201006372;2794
109677;2234
109627;2142
109629;2831
201038240;600
210267294;130
210267187;620
109630;3480
109633;3540
109635;977
109634;688
201038241;1720
109640;920
109641;2050
109643;1891
109644;1567
201038242;88
109637;745
109638;590
210267458;20
109195;1198
109802;2805
109642;3221
109607;500
210266824;1015
109631;753
3136026;140
109757;910
109628;2266
109615;3261
109605;896
109624;1969
201038244;670
210267464;15
2317823;825
109743;1795
210205974;12188
109617;2341
201038245;380
210267200;1092
201038246;590
109613;2449
210267176;844
201038247;15
210196014;1880
2317677;2290
210267169;929
210267129;3813
210267395;45
109067;2498
201038248;142
210267202;407
109681;960
109678;2299
109674;1171
109676;2913
109675;2010
109680;4847
210267322;70
210267174;1134
210267218;335
109704;1449
109694;2610
109693;1387
109684;2490
109695;1336
109697;2088
109699;1750
109313;732
210205681;2289
210267208;480
210267364;42
210267148;1143
109289;666
210215526;968
210267157;1405
109689;1659
109088;1527
109089;628
109083;2171
201038251;1082
109084;4970
109112;2708
201038252;2226
109114;719
210267581;7
109091;1902
109092;615
109093;1036
109095;582
109096;857
200297301;10598
109097;1170
109606;830
109758;1012
109102;1620
109103;1035
210267457;20
2317706;710
210267285;117
109116;880
201038253;1187
109104;2840
109108;1085
109115;630
109568;2405
109569;587
109581;2103
210217363;3795
210295058;4350
3136017;2723
109595;1370
109500;754
109596;1069
109597;3157
2317785;1300
210267253;170
109126;1540
109125;3562
210267394;40
109124;1137
109123;685
109121;1097
210267271;165
109119;1142
109118;652
210267192;600
109117;843
210267178;1105
210267229;395
109014;1339
109036;1425
201037798;80
201037799;4714
109037;1555
3136016;1190
109557;610
109558;3073
109559;1458
109560;3216
109562;1004
210267431;30
201037800;142
210267165;689
109565;1045
109566;690
109567;563
191976350;3770
109050;2220
109120;2825
109049;3536
210267247;248
210267300;88
109048;1050
109047;1335
109046;790
109065;1658
201037801;50
210267389;90
109066;5310
210267228;222
109064;2869
109031;3665
109045;2405
109044;940
109043;270
109042;605
210267479;55
109040;1123
109039;1265
201000916;400
109041;2392
109782;1000
108996;1030
108998;535
108999;712
109698;1549
109087;5820
109086;3555
109085;2595
109068;3060
210267386;40
2317767;1019
210289312;420
109038;1875
210267109;2490
2317731;590
109069;709
109035;1156
109016;2220
2317843;1238
109015;1650
210267410;60
2317735;1030
201037802;855
109017;1277
109018;2600
109789;1573
2318130;2260
2317736;820
210267120;4982
109240;1040
210267155;785
201037803;501
109212;1797
2317768;908
109209;1450
109207;2140
201028428;585
109325;1511
201037804;130
109023;535
109427;1779
109316;2236
210267188;650
109314;685
109315;3080
109056;2143
210267210;324
210267297;46
2318082;2392
109527;850
109488;1940
210267166;520
109312;462
210267261;170
109770;1090
109767;1425
210267131;4941
109374;705
210267233;200
201037806;170
210267136;1965
201037807;12160
210267343;80
201037808;240
210195587;2150
201037809;24605
2317773;941
2317765;891
109309;5720
109837;377
210267293;90
201037810;137
109773;630
210140205;7285
210267241;135
109302;3135
210267354;45
210267262;131
109308;1862
109834;2615
210267143;2432
109835;1916
210267408;48
109829;6627
210267207;1215
109830;2800
210267139;3896
3136022;620
201037812;84
109832;2760
210267196;1040
109814;1380
210191004;1099
109828;924
201037814;1143
109817;2200
109546;670
210267183;950
201037815;240
109827;3954
109317;2674
210267481;16
109819;2970
210267420;14
109818;1907
109376;805
210191234;2650
109821;2210
2317803;964
2317789;925
210267317;106
210267412;38
109822;3080
109825;595
210267219;270
210214351;630
109824;1356
210214343;90
109809;2889
210267327;50
109812;2572
210267346;80
200294580;910
109811;2390
2318080;5360
210267324;155
109805;1871
109838;2875
109594;720
210267577;58
210267250;200
210268886;1236
201037816;40
210267459;25
109392;600
3136019;1364
210267323;140
109296;1640
210267319;47
109540;1858
210267281;101
108997;1050
210267330;80
210267409;84
210267263;245
108990;1094
109288;1030
109295;1295
210267201;270
200296644;2924
200297298;340
2317774;631
109375;760
109679;621
108989;1180
210267137;2690
109813;1265
109461;565
109286;2568
200297935;1150
2317711;2105
210214352;4278
210267366;34
210267429;28
201037817;120
210267145;1560
109010;800
9006730;2030
109284;1150
109772;975
210191003;670
210267375;61
210267154;1390
109307;2020
2317678;6206
108993;2328
201037818;1675
109487;997
109485;1128
109483;1078
109285;1355
210267296;94
210267385;50
210267335;153
210214353;110
210267243;240
109204;7570
2317700;8020
109496;838
210214953;800
210140294;6210
201037819;108
210267307;66
210267266;200
210267427;25
210267378;43
109495;541
2317769;870
201037820;2470
210267275;147
109005;1085
109393;491
210267455;24
210267396;40
109351;819
210267186;500
201037821;47
2317853;7745
109737;1435
201037822;273
109109;560
109528;1106
210267310;50
210267146;1620
109482;650
109481;853
109551;526
2317713;683
210267432;26
210191026;767
210267423;55
210267231;280
2317804;2984
109205;732
109529;650
201037823;120
109460;675
210267566;3520
109550;869
210267147;1450
2318093;1800
109715;419
109532;569
109294;1875
109578;876
109134;311
210267415;30
210267151;850
109744;1120
210267483;13
109020;791
201037824;329
2317850;916
210267435;32
210267438;24
210267197;588
2318045;263
109815;1617
109580;885
210267359;55
210267190;270
210267213;300
2318094;1548
109054;1462
201037825;68
210267254;100
210267304;81
109541;518
109515;538
109513;538
109509;467
109508;467
109507;467
109544;885
109547;895
109545;484
109555;552
109543;764
210267482;13
109552;1230
210267567;15
109213;4670
210267215;333
210267373;24
210267320;120
201037828;190
9014895;2682
109548;2902
210267422;23
109682;910
210200436;427
109779;1802
201037829;2640
109690;370
109616;630
109498;835
109490;5593
109503;4890
210267160;745
109521;835
109492;2930
109361;905
109462;687
109448;1124
109447;786
109444;840
109451;755
210267227;120
210267302;125
210267356;102
109530;2200
109683;265
210267447;27
109464;465
109463;490
109008;477
109011;610
210267216;350
201037830;541
109533;1020
3136011;594
109373;994
109433;648
109004;677
109397;460
109396;530
109369;755
210267414;25
201037831;90
109090;649
109082;4135
210267368;44
109377;565
109378;776
108991;589
210267234;220
109019;2315
2318040;3068
201037832;200
210267336;66
201037833;62
109324;4066
210267163;680
109514;810
210267328;112
109210;810
109249;2078
109300;4140
109379;817
109380;582
210240796;287
109688;1322
210267177;420
210267342;36
109833;1330
210267248;111
2317790;710
2317824;695
2317825;640
210267382;40
109836;880
109536;1770
109368;813
109471;1080
109510;870
109771;1590
109749;865
109372;676
109366;450
109365;467
109363;434
109364;660
210267341;59
201037834;880
109632;830
210267353;82
210295183;58
109497;940
201037835;130
109538;498
210267226;283
210267222;175
210266762;7055
210267298;92
109623;502
210267407;24
2318043;5990
109701;382
109687;480
109452;717
109395;731
109331;1609
109479;606
109784;846
109110;647
109795;930
109034;642
109343;778
109133;846
109564;435
109549;7880
109009;792
210267204;494
109473;685
109328;1008
210267184;835
109709;860
109524;600
108988;4155
210267290;130
109612;757
210267280;100
210267182;1294
210214364;1370
210267434;24
109443;795
109000;1447
210267568;60
201037836;2280
109446;1550
109445;1605
201037837;411
2318097;15995
109474;649
201037838;1080
109570;1334
109721;470
109803;1061
109132;2128
109512;1250
210183200;170
109007;571
210267220;437
210267251;110
109563;5670
210267363;44
210267466;20
191976349;1560
109327;930
201037840;7566
210267333;65
210267569;70
109807;1305
109441;790
109438;853
109442;630
210190338;1730
210267221;147
109455;694
210267570;65
210267571;85
109468;1010
109456;770
210267374;160
9063547;8760
2317854;1961
210267358;44
210267360;44
210267572;67
109477;1000
210267397;38
210267344;56
109381;879
2318083;3232
210267214;280
109439;707
109796;850
3026985;1688
109436;598
109454;893
109499;658
201037841;16673
200299131;28015
109794;830
210267259;70
108995;6612
109798;915
109340;1340
109326;658
109341;2697
201037842;75
210267391;44
201037843;122
210267321;216
210267244;130
210267175;714
109502;663
210267437;30
210267255;130
210267256;117
201037844;500
210267242;305
3026986;2363
210267142;970
109542;1040
210267477;16
210267573;77
109469;1469
109336;620
109338;565
210267372;44
210267362;46
109696;770
109792;1092
109323;671
210267345;63
109098;494
2318099;1221
210267191;445
109780;1286
109478;855
201037845;532
210183608;2115
109519;650
210267287;85
201037846;2149
210267338;42
210267291;90
210267189;456
109826;957
109334;700
109335;723
109778;1245
109525;960
109785;940
109774;1174
210267289;130
109202;1176
109604;1013
2318100;3513
201037847;70
109021;2980
109062;930
210267574;100
2318101;1540
109188;1075
109476;1106
109457;920
109777;845
109352;900
109360;680
109775;1150
109354;737
109719;987
109475;775
109359;516
109333;1385
109081;791
109788;809
109786;809
109355;816
109330;2410
109357;1300
109079;1243
109358;675
109523;775
109522;575
109353;921
109458;760
109329;943
109350;1000
109322;820
109356;945
210267209;1030
109472;765
109531;1710
210267351;55
109297;5366
109386;860
109387;842
109799;1044
109539;1125
109370;786
109371;786
109382;769
109383;769
109384;769
109385;769
109776;885
210267123;4455
210267288;108
109808;1198
210205603;4603
210267141;1250
109584;758
2317726;1168
109520;620
109028;914
210267168;789
109332;693
108992;2717
2318048;10130
2318049;4420
109078;4714
109703;1472
210267454;25
109491;1826
210217847;2821
109608;870
210267115;5032
2317727;1485
2317728;1930
210267130;3797
109107;1981
210267117;5320
2317729;1255
201041343;4000
201037926;1200
109797;896
109537;585
201037851;687
109127;2880
109128;2867
109129;4787
201037852;6070
109130;2780
109131;2696
210267485;2664
201037853;116
2317856;1370
210267126;3611
109609;1385
210267480;4915
109618;1140
210267125;3935
109535;560
109801;1097
210267119;3670
201037854;139
109723;1624
210267127;4167
109722;1482
210267128;4102
109494;1011
109339;510
109337;533
109526;625
2317857;995
210267122;5440
109588;590
109426;1966
109290;725
109291;705
109292;700
109293;682
210216921;38
109425;2047
109061;850
108987;1123
201037855;131
109437;1080
109589;955
210267138;1895
109582;989
109466;760
109349;1102
109459;2330
109025;2202
109026;2184
109027;1868
109440;644
210267486;154
109787;1153
109348;1440
109592;970
109590;675
210267487;1370
109391;640
109423;518
109390;610
109389;632
210267402;107
210267401;51
210267399;64
210267404;42
109501;745
109573;639
109574;605
109575;550
109576;603
109577;804
109101;1426
109534;614
109077;840
109076;1075
109516;656
109517;633
109518;684
210267392;43
210267393;43
109587;688
109586;763
109591;964
